customer_id,tenure_months,contract,internet_service,payment_method,paperless_billing,n_services,monthly_charges,total_charges,support_tickets_90d,churn
CUS003712,60,one_year,fiber,electronic_check,True,6,74.25,4388.08,0,0
CUS003713,4,two_year,none,electronic_check,False,6,53.81,212.57,0,0
CUS003714,20,two_year,fiber,credit_card,True,5,72.51,1427.81,1,1
CUS003715,43,month_to_month,dsl,electronic_check,False,4,49.58,2013.76,1,0
CUS003716,2,month_to_month,fiber,electronic_check,False,3,69.48,130.99,0,1
CUS003717,8,month_to_month,dsl,bank_transfer,False,5,55.09,453.49,1,0
CUS003718,17,month_to_month,none,bank_transfer,False,0,16.86,290.42,1,0
CUS003719,55,month_to_month,none,electronic_check,False,3,29.1,1551.51,0,0
CUS003720,53,month_to_month,fiber,mailed_check,False,0,41.45,2268.16,1,0
CUS003721,11,month_to_month,fiber,electronic_check,True,3,68.77,719.75,0,1
CUS003722,72,month_to_month,none,mailed_check,False,2,38.07,2798.22,1,0
CUS003723,35,one_year,dsl,mailed_check,True,4,47.62,1576.94,1,0
CUS003724,69,one_year,none,credit_card,False,1,22.22,1484.42,1,0
CUS003725,41,two_year,none,mailed_check,True,6,49.5,1972.72,0,0
CUS003726,68,month_to_month,fiber,electronic_check,True,4,69.12,4431.72,0,0
CUS003727,20,two_year,dsl,electronic_check,False,0,37.28,759.58,0,0
CUS003728,39,one_year,none,electronic_check,False,6,50.41,1989.87,2,0
CUS003729,20,month_to_month,none,bank_transfer,True,3,35.5,674.52,0,0
CUS003730,1,month_to_month,dsl,bank_transfer,True,6,62.12,,1,0
CUS003731,16,month_to_month,fiber,mailed_check,True,6,76.97,1198.29,1,1
CUS003732,20,month_to_month,fiber,electronic_check,False,1,51.68,1026.61,0,0
CUS003733,7,month_to_month,fiber,electronic_check,False,3,62.84,446.9,0,1
CUS003734,35,month_to_month,dsl,credit_card,False,4,47.24,1558.76,1,0
CUS003735,4,month_to_month,dsl,electronic_check,True,0,32.15,128.32,1,0
CUS003736,51,month_to_month,dsl,bank_transfer,True,5,63.92,3194.21,2,0
CUS003737,35,two_year,fiber,mailed_check,True,0,52.46,1845.22,3,0
CUS003738,2,month_to_month,dsl,electronic_check,True,6,68.58,141.08,0,1
CUS003739,66,month_to_month,fiber,credit_card,True,2,61.62,4204.35,2,0
CUS003740,37,month_to_month,dsl,electronic_check,True,1,34.44,1332.7,1,1
CUS003741,14,month_to_month,none,credit_card,False,2,36.04,472.11,0,0
CUS003742,50,month_to_month,fiber,bank_transfer,True,2,62.5,2919.52,2,0
CUS003743,66,two_year,fiber,mailed_check,True,2,56.25,3458.5,0,0
CUS003744,1,one_year,dsl,electronic_check,False,5,57.38,,2,0
CUS003745,61,month_to_month,dsl,electronic_check,True,6,67.28,4259.93,1,0
CUS003746,56,month_to_month,dsl,credit_card,True,4,48.41,2553.83,0,0
CUS003747,8,month_to_month,fiber,electronic_check,False,6,74.03,565.04,0,1
CUS003748,34,month_to_month,none,credit_card,False,3,29.96,950.78,2,0
CUS003749,59,one_year,fiber,credit_card,False,0,42.8,2618.2,0,0
CUS003750,27,month_to_month,none,bank_transfer,True,1,26.34,742.76,1,0
CUS003751,16,month_to_month,fiber,electronic_check,True,3,60.32,909.35,1,0
CUS003752,71,two_year,none,bank_transfer,False,4,46.94,3498.36,1,0
CUS003753,56,two_year,none,electronic_check,False,4,44.04,2459.75,0,0
CUS003754,30,one_year,fiber,mailed_check,True,2,59.79,1855.05,0,0
CUS003755,12,month_to_month,dsl,credit_card,True,1,37.27,443.51,0,0
CUS003756,63,two_year,fiber,bank_transfer,True,6,72.42,4790.51,2,0
CUS003757,48,one_year,dsl,electronic_check,True,6,68.87,3449.74,2,0
CUS003758,58,month_to_month,fiber,electronic_check,False,6,71.8,4323.12,0,0
CUS003759,15,one_year,none,bank_transfer,False,0,17.33,263.2,1,0
CUS003760,21,two_year,fiber,bank_transfer,False,5,69.75,1461.68,2,0
CUS003761,67,month_to_month,fiber,mailed_check,False,1,47.92,3250.71,0,0
CUS003762,39,month_to_month,none,bank_transfer,False,6,53.83,2189.67,0,0
CUS003763,18,month_to_month,fiber,credit_card,True,6,75.46,1366.29,1,0
CUS003764,19,month_to_month,dsl,bank_transfer,True,6,66.94,1270.63,3,0
CUS003765,4,two_year,fiber,bank_transfer,True,0,44.76,183.76,0,1
CUS003766,49,month_to_month,dsl,credit_card,True,0,34.08,1569.3,0,0
CUS003767,34,two_year,fiber,electronic_check,True,6,75.88,2516.48,0,0
CUS003768,41,one_year,dsl,electronic_check,False,1,36.75,1427.21,0,0
CUS003769,12,month_to_month,dsl,electronic_check,False,5,61.58,710.99,2,1
CUS003770,42,month_to_month,none,mailed_check,True,6,60.18,2516.5,1,0
CUS003771,44,month_to_month,dsl,electronic_check,True,2,47.21,2105.12,0,0
CUS003772,45,month_to_month,fiber,bank_transfer,True,1,45.14,2036.47,4,0
CUS003773,10,month_to_month,fiber,electronic_check,False,0,40.83,401.42,0,0
CUS003774,57,two_year,none,mailed_check,False,2,36.92,2144.97,0,0
CUS003775,4,month_to_month,fiber,electronic_check,True,0,44.91,186.41,1,1
CUS003776,72,month_to_month,dsl,bank_transfer,True,5,50.46,3456.9,1,0
CUS003777,67,month_to_month,fiber,electronic_check,True,6,74.97,5185.04,0,0
CUS003778,32,month_to_month,dsl,credit_card,True,2,45.98,1416.88,1,0
CUS003779,49,one_year,dsl,bank_transfer,True,3,47.51,2177.64,2,0
CUS003780,1,month_to_month,dsl,bank_transfer,True,0,36.88,,0,0
CUS003781,13,month_to_month,fiber,mailed_check,False,1,47.9,584.75,2,0
CUS003782,43,month_to_month,dsl,bank_transfer,False,4,60.22,2593.59,0,0
CUS003783,3,two_year,fiber,credit_card,True,2,51.3,160.9,0,0
CUS003784,51,one_year,dsl,electronic_check,True,0,35.43,1758.31,0,0
CUS003785,21,month_to_month,fiber,credit_card,True,4,67.74,1383.0,1,1
CUS003786,54,two_year,fiber,mailed_check,False,6,83.32,4713.59,1,0
CUS003787,12,month_to_month,dsl,credit_card,True,5,52.0,586.22,0,0
CUS003788,51,two_year,dsl,credit_card,False,4,54.96,2743.13,1,0
CUS003789,39,two_year,fiber,electronic_check,True,0,48.1,1839.48,0,0
CUS003790,1,month_to_month,none,electronic_check,True,4,47.2,,3,0
CUS003791,38,one_year,fiber,bank_transfer,True,0,35.8,1425.41,0,0
CUS003792,21,two_year,dsl,bank_transfer,True,5,59.35,1267.44,1,0
CUS003793,49,two_year,dsl,electronic_check,True,2,47.03,2406.37,2,0
CUS003794,38,two_year,fiber,electronic_check,True,5,74.03,2818.85,0,0
CUS003795,43,month_to_month,dsl,credit_card,False,5,60.29,2660.78,1,0
CUS003796,55,two_year,fiber,electronic_check,False,0,50.44,2831.28,1,0
CUS003797,10,two_year,fiber,electronic_check,False,5,72.08,725.2,0,0
CUS003798,28,month_to_month,dsl,electronic_check,True,4,54.11,1410.22,0,0
CUS003799,65,month_to_month,dsl,electronic_check,False,4,56.56,3717.91,1,1
CUS003800,51,month_to_month,dsl,mailed_check,True,5,65.08,3385.1,0,0
CUS003801,52,month_to_month,fiber,electronic_check,True,3,57.81,2895.61,0,0
CUS003802,63,month_to_month,fiber,electronic_check,True,2,52.82,3320.18,0,1
CUS003803,64,one_year,dsl,credit_card,True,6,66.29,4348.7,1,0
CUS003804,11,one_year,fiber,mailed_check,True,3,52.24,539.9,0,0
CUS003805,45,month_to_month,fiber,mailed_check,True,4,58.3,2572.07,0,1
CUS003806,53,month_to_month,none,bank_transfer,False,1,28.7,1456.6,0,0
CUS003807,40,month_to_month,fiber,credit_card,False,3,60.75,2339.85,1,0
CUS003808,9,month_to_month,fiber,electronic_check,False,2,55.96,491.69,1,1
CUS003809,34,month_to_month,none,bank_transfer,False,0,22.5,769.93,1,0
CUS003810,27,two_year,fiber,electronic_check,False,6,80.54,2168.58,0,1
CUS003811,29,month_to_month,none,bank_transfer,True,6,54.75,1538.95,0,0
CUS003812,26,month_to_month,none,electronic_check,False,0,19.49,531.45,1,1
CUS003813,10,two_year,fiber,bank_transfer,True,0,48.24,483.07,0,0
CUS003814,43,month_to_month,fiber,mailed_check,True,6,85.81,3686.71,1,0
CUS003815,33,one_year,fiber,electronic_check,False,1,55.17,1772.85,2,0
CUS003816,19,two_year,dsl,bank_transfer,True,2,35.98,636.14,2,0
CUS003817,28,month_to_month,none,bank_transfer,True,4,36.0,979.25,0,0
CUS003818,3,two_year,none,electronic_check,False,0,23.52,69.61,0,0
CUS003819,59,two_year,none,mailed_check,False,6,42.37,2598.43,0,0
CUS003820,27,two_year,fiber,bank_transfer,True,5,64.59,1814.96,2,0
CUS003821,66,month_to_month,none,electronic_check,True,0,17.45,1115.72,1,0
CUS003822,47,month_to_month,dsl,bank_transfer,True,3,50.11,2375.01,0,0
CUS003823,38,month_to_month,fiber,electronic_check,False,5,62.37,2286.37,2,1
CUS003824,1,month_to_month,fiber,credit_card,True,5,74.76,,0,0
CUS003825,34,month_to_month,dsl,mailed_check,True,5,59.2,1886.37,0,0
CUS003826,46,month_to_month,dsl,credit_card,True,2,48.89,2238.76,1,0
CUS003827,10,month_to_month,none,electronic_check,False,5,47.01,477.67,0,0
CUS003828,5,month_to_month,none,credit_card,False,1,31.95,148.64,0,0
CUS003829,59,month_to_month,dsl,bank_transfer,True,1,29.15,1652.66,0,0
CUS003830,2,month_to_month,fiber,electronic_check,False,2,53.62,102.94,1,1
CUS003831,10,one_year,fiber,electronic_check,False,2,57.1,543.69,1,0
CUS003832,41,month_to_month,fiber,electronic_check,True,2,46.99,1802.2,1,0
CUS003833,16,month_to_month,fiber,credit_card,True,0,50.23,803.82,1,0
CUS003834,60,month_to_month,fiber,bank_transfer,True,1,39.7,2344.35,1,0
CUS003835,54,month_to_month,none,electronic_check,True,0,13.38,680.43,1,0
CUS003836,8,two_year,none,electronic_check,True,5,48.42,389.7,1,0
CUS003837,68,month_to_month,fiber,mailed_check,True,5,72.52,5108.74,0,0
CUS003838,10,two_year,fiber,credit_card,True,5,73.37,725.68,1,0
CUS003839,17,one_year,fiber,credit_card,True,0,44.08,782.15,0,0
CUS003840,8,one_year,fiber,electronic_check,False,2,56.27,421.38,0,0
CUS003841,8,one_year,fiber,bank_transfer,False,1,50.35,375.94,0,0
CUS003842,16,two_year,dsl,electronic_check,True,0,33.06,502.27,2,0
CUS003843,66,month_to_month,dsl,electronic_check,False,3,43.51,2986.16,1,0
CUS003844,65,month_to_month,dsl,electronic_check,True,3,41.97,2700.04,2,0
CUS003845,68,month_to_month,dsl,mailed_check,False,5,60.61,4156.14,1,0
CUS003846,3,month_to_month,dsl,mailed_check,True,2,35.51,105.9,1,0
CUS003847,41,month_to_month,dsl,electronic_check,True,1,40.14,1712.47,2,0
CUS003848,28,one_year,fiber,electronic_check,False,0,45.47,1203.37,2,1
CUS003849,21,month_to_month,fiber,mailed_check,True,5,75.33,1476.58,1,1
CUS003850,20,month_to_month,none,bank_transfer,False,4,44.62,869.92,1,0
CUS003851,58,month_to_month,none,electronic_check,True,0,22.97,1262.31,0,0
CUS003852,40,month_to_month,dsl,credit_card,True,6,60.53,2435.5,0,0
CUS003853,18,one_year,fiber,electronic_check,False,6,77.49,1306.85,0,0
CUS003854,18,one_year,dsl,credit_card,True,4,52.75,975.26,3,0
CUS003855,40,month_to_month,dsl,electronic_check,True,1,38.7,1532.28,0,0
CUS003856,11,two_year,dsl,mailed_check,False,2,44.01,462.54,1,0
CUS003857,15,month_to_month,none,credit_card,True,2,30.33,457.27,1,0
CUS003858,9,two_year,fiber,bank_transfer,True,4,65.66,606.43,0,0
CUS003859,37,month_to_month,fiber,bank_transfer,False,3,59.43,2193.78,0,0
CUS003860,9,two_year,fiber,electronic_check,True,3,51.87,468.35,1,0
CUS003861,22,month_to_month,dsl,electronic_check,True,0,30.55,672.95,1,0
CUS003862,57,one_year,fiber,credit_card,True,6,71.48,3831.97,1,0
CUS003863,43,month_to_month,fiber,mailed_check,True,1,51.48,2151.02,1,0
CUS003864,66,one_year,dsl,mailed_check,True,6,64.61,4160.66,1,0
CUS003865,43,one_year,dsl,electronic_check,False,6,64.64,2816.32,0,0
CUS003866,21,month_to_month,fiber,bank_transfer,False,0,39.63,821.18,0,0
CUS003867,46,month_to_month,dsl,bank_transfer,True,1,39.19,1771.82,1,0
CUS003868,4,month_to_month,dsl,credit_card,True,6,69.72,274.65,0,1
CUS003869,23,two_year,dsl,electronic_check,True,5,57.1,1231.79,2,0
CUS003870,66,month_to_month,dsl,credit_card,False,4,57.37,3775.69,1,0
CUS003871,5,two_year,fiber,credit_card,False,2,52.79,275.61,1,0
CUS003872,24,one_year,fiber,electronic_check,True,2,53.59,1346.86,0,0
CUS003873,60,two_year,dsl,credit_card,True,5,52.71,3263.56,0,0
CUS003874,54,one_year,fiber,electronic_check,True,3,56.42,3067.93,1,0
CUS003875,35,month_to_month,fiber,credit_card,False,4,66.62,2317.71,0,0
CUS003876,25,one_year,dsl,credit_card,True,0,33.87,864.6,1,0
CUS003877,61,month_to_month,fiber,credit_card,True,6,74.99,4759.88,2,0
CUS003878,72,month_to_month,none,mailed_check,True,3,38.72,2743.84,1,0
CUS003879,37,month_to_month,dsl,mailed_check,True,2,38.56,1479.7,0,0
CUS003880,67,two_year,fiber,electronic_check,False,1,55.09,3616.23,1,0
CUS003881,64,two_year,fiber,electronic_check,False,6,82.39,5094.13,0,0
CUS003882,57,month_to_month,fiber,credit_card,False,4,63.81,3799.78,0,0
CUS003883,3,month_to_month,none,credit_card,False,1,26.22,75.6,0,0
CUS003884,25,month_to_month,fiber,bank_transfer,False,3,56.99,1393.26,0,0
CUS003885,46,month_to_month,dsl,bank_transfer,True,5,56.57,2450.78,1,0
CUS003886,10,month_to_month,none,electronic_check,False,3,35.68,343.11,1,0
CUS003887,39,month_to_month,dsl,credit_card,True,4,52.35,1929.59,1,0
CUS003888,21,month_to_month,none,bank_transfer,True,3,34.68,714.13,1,0
CUS003889,62,one_year,fiber,mailed_check,True,4,62.22,3889.07,1,0
CUS003890,51,two_year,dsl,credit_card,False,6,63.97,3235.56,0,0
CUS003891,63,month_to_month,dsl,bank_transfer,True,0,28.82,1826.59,1,0
CUS003892,66,one_year,dsl,bank_transfer,True,3,48.2,3335.4,1,0
CUS003893,41,month_to_month,dsl,electronic_check,True,5,57.54,2331.04,0,1
CUS003894,27,two_year,fiber,bank_transfer,False,0,47.49,1233.08,0,0
CUS003895,39,month_to_month,fiber,credit_card,False,2,50.17,1842.65,2,0
CUS003896,11,month_to_month,fiber,bank_transfer,True,5,73.58,808.3,2,0
CUS003897,15,month_to_month,none,electronic_check,True,6,53.4,817.78,1,0
CUS003898,34,month_to_month,dsl,bank_transfer,True,0,27.28,894.2,1,0
CUS003899,40,month_to_month,fiber,bank_transfer,True,3,61.61,2385.75,1,0
CUS003900,23,month_to_month,fiber,mailed_check,True,3,60.26,1439.59,2,1
CUS003901,56,month_to_month,fiber,electronic_check,True,4,68.22,4001.7,1,1
CUS003902,60,month_to_month,dsl,credit_card,False,4,50.66,3152.21,2,0
CUS003903,60,month_to_month,none,bank_transfer,True,1,20.15,1131.66,0,0
CUS003904,35,month_to_month,fiber,credit_card,True,3,65.55,2277.63,1,0
CUS003905,3,one_year,dsl,mailed_check,True,2,37.11,116.34,0,0
CUS003906,33,month_to_month,fiber,electronic_check,False,0,47.13,1605.82,2,1
CUS003907,26,month_to_month,dsl,mailed_check,True,4,55.26,1392.73,3,0
CUS003908,9,month_to_month,dsl,electronic_check,False,5,57.57,490.1,1,1
CUS003909,15,month_to_month,fiber,bank_transfer,True,5,73.88,1033.4,2,0
CUS003910,59,two_year,fiber,bank_transfer,True,5,72.62,4339.25,0,0
CUS003911,13,two_year,fiber,bank_transfer,False,6,81.26,1108.29,1,0
CUS003912,21,month_to_month,none,credit_card,True,6,49.83,1034.46,0,0
CUS003913,47,one_year,fiber,bank_transfer,False,0,43.29,2015.26,2,0
CUS003914,31,two_year,none,credit_card,True,6,50.31,1485.85,1,0
CUS003915,53,month_to_month,fiber,electronic_check,False,5,68.9,3741.21,0,0
CUS003916,13,one_year,dsl,mailed_check,False,1,44.05,559.97,0,0
CUS003917,56,one_year,dsl,credit_card,True,4,51.37,2678.8,0,0
CUS003918,30,month_to_month,fiber,bank_transfer,True,3,69.06,1945.77,0,0
CUS003919,56,one_year,fiber,electronic_check,False,2,59.18,3097.8,2,0
CUS003920,16,month_to_month,fiber,mailed_check,True,1,54.75,874.78,0,1
CUS003921,59,two_year,fiber,mailed_check,False,2,56.86,3499.96,3,0
CUS003922,27,month_to_month,fiber,credit_card,True,4,64.82,1733.16,0,0
CUS003923,9,month_to_month,dsl,mailed_check,False,4,52.09,477.36,0,1
CUS003924,61,two_year,dsl,bank_transfer,True,1,28.7,1790.04,0,0
CUS003925,32,one_year,dsl,electronic_check,False,4,51.88,1591.43,0,0
CUS003926,52,one_year,dsl,credit_card,True,6,65.81,3568.67,0,0
CUS003927,21,two_year,dsl,mailed_check,False,4,55.03,1102.63,3,0
CUS003928,25,month_to_month,none,credit_card,False,1,25.21,642.69,2,0
CUS003929,38,one_year,dsl,electronic_check,True,4,52.9,2090.07,1,0
CUS003930,36,month_to_month,none,mailed_check,True,2,24.06,881.95,0,0
CUS003931,14,month_to_month,fiber,mailed_check,True,1,46.65,639.87,1,0
CUS003932,46,two_year,dsl,bank_transfer,True,4,55.5,2544.37,1,0
CUS003933,15,month_to_month,fiber,electronic_check,True,5,70.25,988.53,1,1
CUS003934,50,one_year,fiber,bank_transfer,True,3,59.43,2922.44,0,0
CUS003935,37,month_to_month,dsl,mailed_check,False,2,42.79,1601.44,0,0
CUS003936,37,month_to_month,fiber,credit_card,False,5,71.49,2671.81,1,0
CUS003937,34,month_to_month,dsl,credit_card,True,3,40.17,1301.45,0,0
CUS003938,22,month_to_month,none,bank_transfer,False,4,37.54,854.51,0,0
CUS003939,33,one_year,fiber,mailed_check,False,5,66.33,2179.8,0,0
CUS003940,34,month_to_month,fiber,electronic_check,True,2,54.72,1792.66,1,0
CUS003941,12,one_year,fiber,bank_transfer,False,2,60.64,711.28,0,0
CUS003942,8,two_year,dsl,electronic_check,True,6,64.14,516.18,1,0
CUS003943,67,one_year,none,bank_transfer,False,3,26.76,1704.3,0,0
CUS003944,16,month_to_month,dsl,mailed_check,False,2,44.35,706.13,0,0
CUS003945,45,one_year,none,credit_card,False,0,20.35,954.28,0,0
CUS003946,59,month_to_month,fiber,electronic_check,False,3,61.87,3784.99,0,0
CUS003947,24,month_to_month,none,electronic_check,False,4,40.22,967.65,0,0
CUS003948,45,month_to_month,fiber,electronic_check,False,3,67.53,3052.22,0,0
CUS003949,60,month_to_month,none,electronic_check,False,4,43.22,2417.43,0,0
CUS003950,41,one_year,fiber,credit_card,True,6,83.73,3592.26,0,0
CUS003951,7,month_to_month,none,bank_transfer,True,3,37.3,259.4,0,0
CUS003952,9,month_to_month,dsl,credit_card,False,6,64.12,579.48,2,0
CUS003953,28,month_to_month,dsl,electronic_check,True,5,59.01,1593.37,0,0
CUS003954,12,month_to_month,none,mailed_check,False,1,27.78,312.0,0,0
CUS003955,48,month_to_month,dsl,mailed_check,True,6,65.23,2987.55,2,0
CUS003956,13,one_year,fiber,mailed_check,False,6,76.15,939.22,0,0
CUS003957,9,two_year,fiber,credit_card,True,5,71.18,600.43,0,0
CUS003958,2,month_to_month,fiber,mailed_check,True,6,76.55,143.21,1,0
CUS003959,66,one_year,dsl,mailed_check,False,6,61.87,3994.51,2,0
CUS003960,16,one_year,fiber,credit_card,False,2,59.78,910.09,2,0
CUS003961,55,month_to_month,fiber,electronic_check,False,5,81.4,4502.92,1,0
CUS003962,19,month_to_month,fiber,electronic_check,True,1,51.99,1012.3,1,1
CUS003963,48,month_to_month,fiber,credit_card,False,4,72.3,3267.5,0,0
CUS003964,21,month_to_month,fiber,bank_transfer,True,5,68.46,1340.55,1,1
CUS003965,36,two_year,dsl,credit_card,True,0,34.03,1180.82,2,0
CUS003966,27,month_to_month,dsl,bank_transfer,False,5,53.84,1371.89,0,0
CUS003967,32,two_year,none,electronic_check,True,0,17.3,550.54,1,0
CUS003968,23,two_year,dsl,bank_transfer,True,6,64.86,1466.37,2,0
CUS003969,33,one_year,none,credit_card,True,5,45.63,1475.24,1,0
CUS003970,25,month_to_month,dsl,bank_transfer,True,4,54.34,1270.51,0,1
CUS003971,64,two_year,fiber,mailed_check,False,1,60.63,3746.72,1,0
CUS003972,67,month_to_month,none,credit_card,False,0,21.57,1386.71,2,0
CUS003973,69,month_to_month,fiber,mailed_check,False,6,74.28,5030.74,2,0
CUS003974,64,one_year,none,credit_card,True,1,16.62,999.53,0,0
CUS003975,63,month_to_month,dsl,electronic_check,True,1,41.03,2432.05,1,0
CUS003976,7,month_to_month,fiber,electronic_check,True,4,66.22,463.05,1,1
CUS003977,4,one_year,dsl,bank_transfer,True,2,48.0,193.57,1,0
CUS003978,63,one_year,fiber,credit_card,True,1,52.2,3063.13,2,0
CUS003979,28,month_to_month,fiber,bank_transfer,True,6,79.02,2306.92,3,0
CUS003980,36,one_year,fiber,mailed_check,True,5,70.65,2374.34,0,0
CUS003981,39,month_to_month,none,electronic_check,True,5,41.48,1529.33,0,0
CUS003982,34,month_to_month,fiber,electronic_check,True,1,49.59,1693.76,0,1
CUS003983,71,two_year,none,credit_card,False,3,38.35,2648.19,0,0
CUS003984,56,month_to_month,dsl,electronic_check,False,3,43.73,2380.05,1,0
CUS003985,30,month_to_month,fiber,mailed_check,True,6,76.88,2354.0,0,0
CUS003986,54,month_to_month,fiber,bank_transfer,True,2,54.92,2822.53,3,0
CUS003987,57,month_to_month,fiber,bank_transfer,False,2,55.3,3042.11,3,0
CUS003988,43,one_year,dsl,electronic_check,False,0,34.67,1411.59,0,1
CUS003989,31,one_year,dsl,electronic_check,False,4,49.78,1614.64,2,0
CUS003990,57,month_to_month,dsl,bank_transfer,False,2,39.09,2245.01,2,1
CUS003991,12,month_to_month,fiber,electronic_check,False,5,79.14,947.23,1,1
CUS003992,34,month_to_month,fiber,electronic_check,True,6,81.54,2775.12,1,0
CUS003993,61,month_to_month,dsl,electronic_check,True,0,33.79,1922.37,1,0
CUS003994,22,month_to_month,dsl,electronic_check,False,4,52.5,1158.28,1,0
CUS003995,39,two_year,fiber,credit_card,False,4,75.83,2936.56,0,0
CUS003996,46,month_to_month,fiber,electronic_check,True,4,66.08,3057.56,1,1
CUS003997,36,one_year,dsl,bank_transfer,False,1,33.33,1200.01,2,0
CUS003998,14,one_year,fiber,credit_card,False,1,52.27,732.85,1,1
CUS003999,19,month_to_month,dsl,mailed_check,False,3,44.28,805.94,0,0
CUS004000,46,two_year,none,credit_card,False,0,22.44,1061.63,0,0
CUS004001,67,one_year,fiber,electronic_check,False,4,65.84,4576.57,1,0
CUS004002,59,month_to_month,none,mailed_check,True,0,19.78,1122.95,1,0
CUS004003,66,two_year,fiber,electronic_check,True,1,52.29,3388.45,0,0
CUS004004,65,one_year,dsl,bank_transfer,True,5,60.43,4031.95,1,0
CUS004005,54,two_year,dsl,electronic_check,False,0,33.42,1678.95,0,0
CUS004006,39,month_to_month,dsl,bank_transfer,False,2,37.88,1404.67,2,0
CUS004007,66,one_year,dsl,bank_transfer,False,4,51.05,3436.2,0,0
CUS004008,8,two_year,none,credit_card,False,0,22.48,170.3,1,0
CUS004009,50,month_to_month,fiber,electronic_check,True,2,53.2,2787.79,2,0
CUS004010,58,month_to_month,dsl,electronic_check,False,4,46.39,2776.29,0,0
CUS004011,38,month_to_month,dsl,credit_card,False,1,36.13,1436.57,0,0
CUS004012,37,month_to_month,fiber,credit_card,True,1,44.66,1561.4,0,0
CUS004013,57,month_to_month,dsl,electronic_check,False,5,57.26,3059.36,1,0
CUS004014,30,month_to_month,fiber,electronic_check,False,6,77.56,2273.16,1,0
CUS004015,19,two_year,dsl,bank_transfer,False,6,63.95,1247.15,2,0
CUS004016,5,month_to_month,fiber,credit_card,False,6,78.26,375.08,1,0
CUS004017,22,two_year,dsl,credit_card,True,2,44.91,981.35,1,0
CUS004018,45,month_to_month,fiber,bank_transfer,False,3,63.57,2682.56,1,0
CUS004019,67,two_year,dsl,credit_card,True,4,57.81,4058.33,0,0
CUS004020,26,one_year,fiber,electronic_check,True,1,51.42,1288.06,1,0
CUS004021,29,month_to_month,fiber,bank_transfer,False,5,81.35,2301.61,1,0
CUS004022,43,month_to_month,none,electronic_check,True,4,31.46,1420.39,3,0
CUS004023,53,month_to_month,fiber,electronic_check,True,5,67.88,3570.44,0,1
CUS004024,21,one_year,dsl,credit_card,False,4,57.44,1158.4,0,0
CUS004025,18,two_year,dsl,credit_card,False,2,45.7,820.8,1,0
CUS004026,66,month_to_month,fiber,electronic_check,False,0,46.0,2844.28,0,0
CUS004027,72,month_to_month,fiber,mailed_check,False,6,75.61,5625.56,1,0
CUS004028,21,one_year,none,electronic_check,True,1,28.87,605.54,0,1
CUS004029,7,one_year,dsl,credit_card,True,1,34.58,229.19,0,0
CUS004030,18,two_year,dsl,mailed_check,False,2,51.76,891.47,1,0
CUS004031,53,month_to_month,dsl,electronic_check,True,0,32.87,1713.04,0,0
CUS004032,69,two_year,none,credit_card,False,5,51.61,3469.1,0,0
CUS004033,38,two_year,fiber,credit_card,False,0,39.55,1413.86,0,0
CUS004034,62,one_year,dsl,mailed_check,False,6,60.89,3607.33,0,0
CUS004035,46,month_to_month,fiber,mailed_check,True,1,55.01,2584.32,0,0
CUS004036,70,month_to_month,fiber,bank_transfer,True,2,57.65,4073.73,0,0
CUS004037,50,two_year,none,credit_card,True,2,33.5,1633.83,1,0
CUS004038,10,month_to_month,fiber,credit_card,False,2,55.35,532.55,1,1
CUS004039,26,two_year,fiber,electronic_check,True,4,60.94,1651.59,0,0
CUS004040,56,month_to_month,none,electronic_check,True,2,35.01,1869.25,2,0
CUS004041,12,two_year,none,mailed_check,True,0,16.7,193.6,1,0
CUS004042,9,month_to_month,fiber,credit_card,False,6,80.81,728.32,1,0
CUS004043,65,one_year,none,credit_card,False,3,36.14,2438.8,0,0
CUS004044,55,month_to_month,fiber,credit_card,False,5,73.59,4150.94,2,0
CUS004045,69,one_year,dsl,bank_transfer,False,1,35.07,2505.67,2,0
CUS004046,2,two_year,dsl,electronic_check,True,2,43.4,90.5,2,0
CUS004047,24,two_year,fiber,credit_card,True,0,48.23,1134.83,2,0
CUS004048,9,month_to_month,fiber,electronic_check,False,4,62.94,582.93,1,0
CUS004049,17,month_to_month,fiber,mailed_check,True,6,76.51,1266.45,0,0
CUS004050,39,month_to_month,none,bank_transfer,False,4,39.16,1531.44,3,0
CUS004051,45,month_to_month,dsl,mailed_check,False,1,39.34,1699.99,0,1
CUS004052,68,month_to_month,fiber,mailed_check,True,5,69.57,4863.33,1,0
CUS004053,16,month_to_month,none,mailed_check,True,0,12.79,212.64,2,1
CUS004054,12,one_year,fiber,bank_transfer,True,5,69.24,844.99,0,0
CUS004055,8,month_to_month,fiber,mailed_check,True,5,73.6,601.77,1,1
CUS004056,25,month_to_month,fiber,bank_transfer,True,4,69.43,1672.47,1,0
CUS004057,8,two_year,dsl,electronic_check,True,3,45.02,346.53,0,0
CUS004058,69,month_to_month,none,bank_transfer,False,2,26.33,1862.34,0,0
CUS004059,70,month_to_month,fiber,bank_transfer,True,4,68.5,4617.74,0,0
CUS004060,66,one_year,fiber,mailed_check,False,3,60.31,4158.84,1,0
CUS004061,25,month_to_month,none,electronic_check,True,1,27.41,693.68,0,1
CUS004062,27,month_to_month,fiber,credit_card,True,4,63.93,1641.31,1,1
CUS004063,29,month_to_month,fiber,electronic_check,True,6,74.17,2239.7,0,0
CUS004064,49,one_year,fiber,electronic_check,True,0,48.91,2512.72,1,0
